number,u_week
LEAD00573796,2
LEAD00573713,2
LEAD00573724,2
LEAD00573712,2
LEAD00573752,2
LEAD00573732,2
LEAD00573720,2
LEAD00573775,2
LEAD00573761,2
LEAD00573789,2
LEAD00573781,2
LEAD00573800,2
LEAD00573762,2
LEAD00573731,2
LEAD00573779,2
LEAD00573763,2
LEAD00573738,2
LEAD00573795,2
LEAD00573723,2
LEAD00573714,2
LEAD00573745,2
LEAD00573766,2
LEAD00573771,2
LEAD00573722,2
LEAD00573721,2
LEAD00573778,2
LEAD00573798,2
LEAD00573782,2
LEAD00573744,2
LEAD00573768,2
LEAD00573718,2
LEAD00573719,2
LEAD00573777,2
LEAD00573774,2
LEAD00573727,2
LEAD00573760,2
LEAD00573735,2
LEAD00573754,2
LEAD00573729,2
LEAD00573758,2
LEAD00573747,2
LEAD00573776,2
LEAD00573767,2
LEAD00573755,2
LEAD00573739,2
LEAD00573772,2
LEAD00573742,2
LEAD00573786,2
LEAD00573751,2
LEAD00573710,2
LEAD00573728,2
LEAD00573741,2
LEAD00573736,2
LEAD00573765,2
LEAD00573709,2
LEAD00573790,2
LEAD00573756,2
LEAD00573750,2
LEAD00573748,2
LEAD00573799,2
LEAD00573797,2
LEAD00573740,2
LEAD00573793,2
LEAD00573759,2
LEAD00573734,2
LEAD00573787,2
LEAD00573757,2
LEAD00573725,2
LEAD00573791,2
LEAD00573764,2
LEAD00573773,2
LEAD00573711,2
LEAD00573801,2
LEAD00573733,2
LEAD00573680,2
LEAD00573670,2
LEAD00573687,2
LEAD00573683,2
LEAD00573628,2
LEAD00573698,2
LEAD00573694,2
LEAD00573636,2
LEAD00573676,2
LEAD00573624,2
LEAD00573615,2
LEAD00573655,2
LEAD00573657,2
LEAD00573646,2
LEAD00573631,2
LEAD00573622,2
LEAD00573675,2
LEAD00573669,2
LEAD00573692,2
LEAD00573695,2
LEAD00573618,2
LEAD00573661,2
LEAD00573668,2
LEAD00573678,2
LEAD00573620,2
LEAD00573662,2
LEAD00573653,2
LEAD00573616,2
LEAD00573674,2
LEAD00573659,2
LEAD00573673,2
LEAD00573632,2
LEAD00573639,2
LEAD00573702,2
LEAD00573696,2
LEAD00573649,2
LEAD00573617,2
LEAD00573633,2
LEAD00573681,2
LEAD00573652,2
LEAD00573642,2
LEAD00573686,2
LEAD00573626,2
LEAD00573705,2
LEAD00573648,2
LEAD00573635,2
LEAD00573706,2
LEAD00573619,2
LEAD00573654,2
LEAD00573647,2
LEAD00573701,2
LEAD00573699,2
LEAD00573667,2
LEAD00573672,2
LEAD00573665,2
LEAD00573641,2
LEAD00573660,2
LEAD00573708,2
LEAD00573704,2
LEAD00573650,2
LEAD00573629,2
LEAD00573656,2
LEAD00573682,2
LEAD00573637,2
LEAD00573658,2
LEAD00573700,2
LEAD00573643,2
LEAD00573671,2
LEAD00573644,2
LEAD00573679,2
LEAD00573623,2
LEAD00573630,2
LEAD00573627,2
LEAD00573666,2
LEAD00573685,2
LEAD00573638,2
LEAD00573707,2
LEAD00573664,2
LEAD00573688,2
LEAD00573703,2
LEAD00573677,2
LEAD00573640,2
LEAD00573693,2
LEAD00573697,2
LEAD00573621,2
LEAD00573492,2
LEAD00573506,2
LEAD00573550,2
LEAD00573551,2
LEAD00573513,2
LEAD00573507,2
LEAD00573534,2
LEAD00573557,2
LEAD00573555,2
LEAD00573576,2
LEAD00573497,2
LEAD00573588,2
LEAD00573542,2
LEAD00573590,2
LEAD00573599,2
LEAD00573502,2
LEAD00573589,2
LEAD00573532,2
LEAD00573538,2
LEAD00573541,2
LEAD00573493,2
LEAD00573485,2
LEAD00573584,2
LEAD00573491,2
LEAD00573600,2
LEAD00573505,2
LEAD00573578,2
LEAD00573521,2
LEAD00573520,2
LEAD00573501,2
LEAD00573533,2
LEAD00573548,2
LEAD00573484,2
LEAD00573529,2
LEAD00573558,2
LEAD00573585,2
LEAD00573608,2
LEAD00573510,2
LEAD00573543,2
LEAD00573559,2
LEAD00573601,2
LEAD00573488,2
LEAD00573536,2
LEAD00573530,2
LEAD00573583,2
LEAD00573531,2
LEAD00573560,2
LEAD00573554,2
LEAD00573508,2
LEAD00573535,2
LEAD00573516,2
LEAD00573556,2
LEAD00573579,2
LEAD00573573,2
LEAD00573575,2
LEAD00573537,2
LEAD00573577,2
LEAD00573549,2
LEAD00573547,2
LEAD00573509,2
LEAD00573490,2
LEAD00573483,2
LEAD00573512,2
LEAD00573552,2
LEAD00573495,2
LEAD00573496,2
LEAD00573540,2
LEAD00573517,2
LEAD00573489,2
LEAD00573528,2
LEAD00573503,2
LEAD00573574,2
LEAD00573486,2
LEAD00573511,2
LEAD00573591,2
LEAD00573494,2
LEAD00573519,2
LEAD00573515,2
LEAD00573518,2
LEAD00573386,2
LEAD00573422,2
LEAD00573411,2
LEAD00573392,2
LEAD00573445,2
LEAD00573437,2
LEAD00573405,2
LEAD00573400,2
LEAD00573407,2
LEAD00573426,2
LEAD00573434,2
LEAD00573453,2
LEAD00573461,2
LEAD00573397,2
LEAD00573480,2
LEAD00573459,2
LEAD00573404,2
LEAD00573424,2
LEAD00573406,2
LEAD00573432,2
LEAD00573420,2
LEAD00573474,2
LEAD00573389,2
LEAD00573466,2
LEAD00573388,2
LEAD00573449,2
LEAD00573450,2
LEAD00573478,2
LEAD00573416,2
LEAD00573391,2
LEAD00573469,2
LEAD00573458,2
LEAD00573446,2
LEAD00573387,2
LEAD00573396,2
LEAD00573403,2
LEAD00573455,2
LEAD00573448,2
LEAD00573451,2
LEAD00573409,2
LEAD00573468,2
LEAD00573430,2
LEAD00573419,2
LEAD00573394,2
LEAD00573470,2
LEAD00573398,2
LEAD00573472,2
LEAD00573410,2
LEAD00573454,2
LEAD00573423,2
LEAD00573408,2
LEAD00573414,2
LEAD00573465,2
LEAD00573467,2
LEAD00573399,2
LEAD00573482,2
LEAD00573433,2
LEAD00573418,2
LEAD00573427,2
LEAD00573477,2
LEAD00573476,2
LEAD00573417,2
LEAD00573435,2
LEAD00573402,2
LEAD00573412,2
LEAD00573413,2
LEAD00573395,2
LEAD00573390,2
LEAD00573428,2
LEAD00573401,2
LEAD00573471,2
LEAD00573473,2
LEAD00573481,2
LEAD00573460,2
LEAD00573356,2
LEAD00573330,2
LEAD00573339,2
LEAD00573305,2
LEAD00573316,2
LEAD00573344,2
LEAD00573357,2
LEAD00573318,2
LEAD00573363,2
LEAD00573304,2
LEAD00573298,2
LEAD00573380,2
LEAD00573324,2
LEAD00573366,2
LEAD00573369,2
LEAD00573317,2
LEAD00573358,2
LEAD00573333,2
LEAD00573332,2
LEAD00573315,2
LEAD00573337,2
LEAD00573381,2
LEAD00573310,2
LEAD00573346,2
LEAD00573361,2
LEAD00573353,2
LEAD00573323,2
LEAD00573328,2
LEAD00573311,2
LEAD00573321,2
LEAD00573364,2
LEAD00573327,2
LEAD00573355,2
LEAD00573322,2
LEAD00573340,2
LEAD00573307,2
LEAD00573362,2
LEAD00573341,2
LEAD00573338,2
LEAD00573309,2
LEAD00573325,2
LEAD00573354,2
LEAD00573351,2
LEAD00573372,2
LEAD00573375,2
LEAD00573370,2
LEAD00573308,2
LEAD00573345,2
LEAD00573385,2
LEAD00573378,2
LEAD00573371,2
LEAD00573377,2
LEAD00573376,2
LEAD00573379,2
LEAD00573360,2
LEAD00573300,2
LEAD00573319,2
LEAD00573302,2
LEAD00573347,2
LEAD00573365,2
LEAD00573349,2
LEAD00573342,2
LEAD00573313,2
LEAD00573320,2
LEAD00573348,2
LEAD00573373,2
LEAD00573306,2
LEAD00573343,2
LEAD00573367,2
LEAD00573374,2
LEAD00573331,2
LEAD00573359,2
LEAD00573368,2
LEAD00573312,2
LEAD00573259,2
LEAD00573229,2
LEAD00573275,2
LEAD00573286,2
LEAD00573276,2
LEAD00573226,2
LEAD00573263,2
LEAD00573237,2
LEAD00573266,2
LEAD00573261,2
LEAD00573245,2
LEAD00573272,2
LEAD00573214,2
LEAD00573274,2
LEAD00573293,2
LEAD00573278,2
LEAD00573210,2
LEAD00573209,2
LEAD00573294,2
LEAD00573264,2
LEAD00573295,2
LEAD00573220,2
LEAD00573271,2
LEAD00573236,2
LEAD00573285,2
LEAD00573241,2
LEAD00573247,2
LEAD00573250,2
LEAD00573280,2
LEAD00573248,2
LEAD00573212,2
LEAD00573230,2
LEAD00573257,2
LEAD00573265,2
LEAD00573231,2
LEAD00573256,2
LEAD00573225,2
LEAD00573243,2
LEAD00573206,2
LEAD00573262,2
LEAD00573246,2
LEAD00573242,2
LEAD00573284,2
LEAD00573251,2
LEAD00573291,2
LEAD00573208,2
LEAD00573232,2
LEAD00573255,2
LEAD00573273,2
LEAD00573254,2
LEAD00573207,2
LEAD00573213,2
LEAD00573244,2
LEAD00573252,2
LEAD00573277,2
LEAD00573234,2
LEAD00573281,2
LEAD00573270,2
LEAD00573233,2
LEAD00573287,2
LEAD00573235,2
LEAD00573228,2
LEAD00573215,2
LEAD00573227,2
LEAD00573292,2
LEAD00573296,2
LEAD00573253,2
LEAD00573249,2
LEAD00573240,2
LEAD00573282,2
LEAD00573297,2
LEAD00573239,2
LEAD00573211,2
LEAD00573238,2
LEAD00573174,2
LEAD00573203,2
LEAD00573185,2
LEAD00573122,2
LEAD00573111,2
LEAD00573167,2
LEAD00573115,2
LEAD00573158,2
LEAD00573130,2
LEAD00573172,2
LEAD00573187,2
LEAD00573108,2
LEAD00573103,2
LEAD00573180,2
LEAD00573101,2
LEAD00573182,2
LEAD00573125,2
LEAD00573166,2
LEAD00573151,2
LEAD00573144,2
LEAD00573131,2
LEAD00573190,2
LEAD00573154,2
LEAD00573191,2
LEAD00573175,2
LEAD00573152,2
LEAD00573148,2
LEAD00573149,2
LEAD00573160,2
LEAD00573142,2
LEAD00573132,2
LEAD00573119,2
LEAD00573195,2
LEAD00573150,2
LEAD00573139,2
LEAD00573124,2
LEAD00573105,2
LEAD00573104,2
LEAD00573106,2
LEAD00573173,2
LEAD00573123,2
LEAD00573181,2
LEAD00573171,2
LEAD00573189,2
LEAD00573126,2
LEAD00573159,2
LEAD00573118,2
LEAD00573184,2
LEAD00573117,2
LEAD00573110,2
LEAD00573145,2
LEAD00573186,2
LEAD00573165,2
LEAD00573168,2
LEAD00573143,2
LEAD00573188,2
LEAD00573121,2
LEAD00573162,2
LEAD00573127,2
LEAD00573161,2
LEAD00573156,2
LEAD00573137,2
LEAD00573133,2
LEAD00573136,2
LEAD00573134,2
LEAD00573138,2
LEAD00573120,2
LEAD00573157,2
LEAD00573170,2
LEAD00573102,2
LEAD00573135,2
LEAD00573109,2
LEAD00573163,2
LEAD00573147,2
LEAD00573128,2
LEAD00573129,2
LEAD00573140,2
LEAD00573155,2
LEAD00573153,2
LEAD00573183,2
LEAD00573141,2
LEAD00573116,2
LEAD00573164,2
LEAD00573107,2
LEAD00573169,2
LEAD00573146,2
LEAD00573112,2
LEAD00573015,2
LEAD00573047,2
LEAD00573074,2
LEAD00573077,2
LEAD00572999,2
LEAD00573022,2
LEAD00573089,2
LEAD00573044,2
LEAD00573055,2
LEAD00573010,2
LEAD00573029,2
LEAD00573014,2
LEAD00573056,2
LEAD00573071,2
LEAD00573080,2
LEAD00573073,2
LEAD00573030,2
LEAD00573064,2
LEAD00573004,2
LEAD00573081,2
LEAD00573005,2
LEAD00572991,2
LEAD00573088,2
LEAD00573016,2
LEAD00573057,2
LEAD00573090,2
LEAD00573062,2
LEAD00573063,2
LEAD00573093,2
LEAD00573007,2
LEAD00573006,2
LEAD00573068,2
LEAD00573079,2
LEAD00573018,2
LEAD00573045,2
LEAD00573076,2
LEAD00573092,2
LEAD00573099,2
LEAD00573012,2
LEAD00573001,2
LEAD00573034,2
LEAD00573098,2
LEAD00572998,2
LEAD00573026,2
LEAD00573035,2
LEAD00573046,2
LEAD00573100,2
LEAD00573008,2
LEAD00573017,2
LEAD00573060,2
LEAD00573069,2
LEAD00573094,2
LEAD00573003,2
LEAD00573053,2
LEAD00573075,2
LEAD00573039,2
LEAD00572995,2
LEAD00573070,2
LEAD00573000,2
LEAD00573011,2
LEAD00573013,2
LEAD00573059,2
LEAD00572996,2
LEAD00573028,2
LEAD00573019,2
LEAD00572994,2
LEAD00573083,2
LEAD00573058,2
LEAD00572997,2
LEAD00573097,2
LEAD00573095,2
LEAD00573087,2
LEAD00573020,2
LEAD00573009,2
LEAD00573078,2
LEAD00573072,2
LEAD00573096,2
LEAD00573021,2
LEAD00573091,2
LEAD00573027,2
LEAD00572921,2
LEAD00572938,2
LEAD00572889,2
LEAD00572894,2
LEAD00572976,2
LEAD00572973,2
LEAD00572902,2
LEAD00572906,2
LEAD00572934,2
LEAD00572920,2
LEAD00572896,2
LEAD00572898,2
LEAD00572963,2
LEAD00572968,2
LEAD00572924,2
LEAD00572974,2
LEAD00572897,2
LEAD00572925,2
LEAD00572928,2
LEAD00572943,2
LEAD00572969,2
LEAD00572947,2
LEAD00572901,2
LEAD00572965,2
LEAD00572923,2
LEAD00572949,2
LEAD00572937,2
LEAD00572962,2
LEAD00572930,2
LEAD00572919,2
LEAD00572971,2
LEAD00572945,2
LEAD00572910,2
LEAD00572891,2
LEAD00572981,2
LEAD00572960,2
LEAD00572954,2
LEAD00572932,2
LEAD00572941,2
LEAD00572966,2
LEAD00572961,2
LEAD00572977,2
LEAD00572926,2
LEAD00572956,2
LEAD00572913,2
LEAD00572972,2
LEAD00572942,2
LEAD00572895,2
LEAD00572975,2
LEAD00572946,2
LEAD00572892,2
LEAD00572900,2
LEAD00572899,2
LEAD00572927,2
LEAD00572935,2
LEAD00572936,2
LEAD00572929,2
LEAD00572916,2
LEAD00572917,2
LEAD00572918,2
LEAD00572988,2
LEAD00572887,2
LEAD00572885,2
LEAD00572890,2
LEAD00572893,2
LEAD00572964,2
LEAD00572944,2
LEAD00572911,2
LEAD00572948,2
LEAD00572970,2
LEAD00572888,2
LEAD00572967,2
LEAD00572955,2
LEAD00572912,2
LEAD00572914,2
LEAD00572940,2
LEAD00572931,2
LEAD00572939,2
LEAD00572915,2
LEAD00572950,2
LEAD00572886,2
LEAD00572806,2
LEAD00572808,2
LEAD00572822,2
LEAD00572798,2
LEAD00572850,2
LEAD00572818,2
LEAD00572876,2
LEAD00572807,2
LEAD00572852,2
LEAD00572817,2
LEAD00572790,1
LEAD00572853,2
LEAD00572832,2
LEAD00572880,2
LEAD00572849,2
LEAD00572828,2
LEAD00572843,2
LEAD00572805,2
LEAD00572871,2
LEAD00572837,2
LEAD00572856,2
LEAD00572878,2
LEAD00572836,2
LEAD00572823,2
LEAD00572868,2
LEAD00572799,2
LEAD00572829,2
LEAD00572794,2
LEAD00572840,2
LEAD00572877,2
LEAD00572872,2
LEAD00572838,2
LEAD00572795,2
LEAD00572797,2
LEAD00572815,2
LEAD00572860,2
LEAD00572879,2
LEAD00572809,2
LEAD00572859,2
LEAD00572881,2
LEAD00572869,2
LEAD00572826,2
LEAD00572833,2
LEAD00572839,2
LEAD00572791,1
LEAD00572819,2
LEAD00572793,2
LEAD00572874,2
LEAD00572830,2
LEAD00572841,2
LEAD00572863,2
LEAD00572814,2
LEAD00572816,2
LEAD00572884,2
LEAD00572831,2
LEAD00572842,2
LEAD00572867,2
LEAD00572811,2
LEAD00572792,1
LEAD00572821,2
LEAD00572862,2
LEAD00572865,2
LEAD00572827,2
LEAD00572813,2
LEAD00572804,2
LEAD00572866,2
LEAD00572883,2
LEAD00572834,2
LEAD00572848,2
LEAD00572803,2
LEAD00572873,2
LEAD00572835,2
LEAD00572844,2
LEAD00572864,2
LEAD00572851,2
LEAD00572824,2
LEAD00572882,2
LEAD00572812,2
LEAD00572855,2
LEAD00572858,2
LEAD00572796,2
LEAD00572875,2
LEAD00572825,2
LEAD00572870,2
LEAD00572857,2
LEAD00572854,2
LEAD00572861,2
LEAD00572778,1
LEAD00572742,1
LEAD00572759,1
LEAD00572770,1
LEAD00572716,1
LEAD00572730,1
LEAD00572754,1
LEAD00572722,1
LEAD00572713,1
LEAD00572777,1
LEAD00572714,1
LEAD00572744,1
LEAD00572748,1
LEAD00572789,1
LEAD00572727,1
LEAD00572707,1
LEAD00572715,1
LEAD00572739,1
LEAD00572771,1
LEAD00572786,1
LEAD00572783,1
LEAD00572761,1
LEAD00572775,1
LEAD00572753,1
LEAD00572765,1
LEAD00572784,1
LEAD00572763,1
LEAD00572717,1
LEAD00572760,1
LEAD00572769,1
LEAD00572780,1
LEAD00572741,1
LEAD00572724,1
LEAD00572767,1
LEAD00572721,1
LEAD00572776,1
LEAD00572782,1
LEAD00572752,1
LEAD00572773,1
LEAD00572751,1
LEAD00572749,1
LEAD00572733,1
LEAD00572706,1
LEAD00572702,1
LEAD00572787,1
LEAD00572764,1
LEAD00572735,1
LEAD00572758,1
LEAD00572785,1
LEAD00572703,1
LEAD00572725,1
LEAD00572705,1
LEAD00572768,1
LEAD00572720,1
LEAD00572747,1
LEAD00572718,1
LEAD00572726,1
LEAD00572772,1
LEAD00572757,1
LEAD00572723,1
LEAD00572708,1
LEAD00572756,1
LEAD00572788,1
LEAD00572704,1
LEAD00572719,1
LEAD00572711,1
LEAD00572729,1
LEAD00572712,1
LEAD00572710,1
LEAD00572745,1
LEAD00572755,1
LEAD00572734,1
LEAD00572781,1
LEAD00572736,1
LEAD00572779,1
LEAD00572766,1
LEAD00572750,1
LEAD00572746,1
LEAD00572740,1
LEAD00572731,1
LEAD00572743,1
LEAD00572738,1
LEAD00572774,1
LEAD00572709,1
LEAD00572615,1
LEAD00572614,1
LEAD00572661,1
LEAD00572663,1
LEAD00572621,1
LEAD00572682,1
LEAD00572670,1
LEAD00572645,1
LEAD00572628,1
LEAD00572684,1
LEAD00572655,1
LEAD00572662,1
LEAD00572688,1
LEAD00572653,1
LEAD00572660,1
LEAD00572638,1
LEAD00572674,1
LEAD00572643,1
LEAD00572624,1
LEAD00572611,1
LEAD00572677,1
LEAD00572678,1
LEAD00572692,1
LEAD00572701,1
LEAD00572676,1
LEAD00572680,1
LEAD00572633,1
LEAD00572690,1
LEAD00572671,1
LEAD00572632,1
LEAD00572646,1
LEAD00572693,1
LEAD00572644,1
LEAD00572609,1
LEAD00572695,1
LEAD00572619,1
LEAD00572651,1
LEAD00572635,1
LEAD00572616,1
LEAD00572650,1
LEAD00572640,1
LEAD00572697,1
LEAD00572664,1
LEAD00572618,1
LEAD00572629,1
LEAD00572636,1
LEAD00572654,1
LEAD00572700,1
LEAD00572623,1
LEAD00572699,1
LEAD00572679,1
LEAD00572675,1
LEAD00572617,1
LEAD00572669,1
LEAD00572689,1
LEAD00572612,1
LEAD00572659,1
LEAD00572687,1
LEAD00572666,1
LEAD00572622,1
LEAD00572625,1
LEAD00572668,1
LEAD00572647,1
LEAD00572627,1
LEAD00572642,1
LEAD00572637,1
LEAD00572610,1
LEAD00572673,1
LEAD00572686,1
LEAD00572641,1
LEAD00572694,1
LEAD00572665,1
LEAD00572696,1
LEAD00572613,1
LEAD00572683,1
LEAD00572652,1
LEAD00572681,1
LEAD00572685,1
LEAD00572691,1
LEAD00572630,1
LEAD00572698,1
LEAD00572667,1
LEAD00572649,1
LEAD00572602,1
LEAD00572539,1
LEAD00572584,1
LEAD00572607,1
LEAD00572546,1
LEAD00572554,1
LEAD00572538,1
LEAD00572534,1
LEAD00572548,1
LEAD00572587,1
LEAD00572563,1
LEAD00572528,1
LEAD00572592,1
LEAD00572557,1
LEAD00572533,1
LEAD00572550,1
LEAD00572551,1
LEAD00572556,1
LEAD00572571,1
LEAD00572583,1
LEAD00572568,1
LEAD00572600,1
LEAD00572560,1
LEAD00572597,1
LEAD00572532,1
LEAD00572525,1
LEAD00572595,1
LEAD00572541,1
LEAD00572552,1
LEAD00572575,1
LEAD00572582,1
LEAD00572529,1
LEAD00572559,1
LEAD00572580,1
LEAD00572540,1
LEAD00572569,1
LEAD00572524,1
LEAD00572578,1
LEAD00572561,1
LEAD00572567,1
LEAD00572545,1
LEAD00572581,1
LEAD00572605,1
LEAD00572572,1
LEAD00572555,1
LEAD00572601,1
LEAD00572604,1
LEAD00572593,1
LEAD00572588,1
LEAD00572531,1
LEAD00572599,1
LEAD00572590,1
LEAD00572594,1
LEAD00572544,1
LEAD00572603,1
LEAD00572608,1
LEAD00572606,1
LEAD00572542,1
LEAD00572547,1
LEAD00572565,1
LEAD00572589,1
LEAD00572576,1
LEAD00572530,1
LEAD00572564,1
LEAD00572562,1
LEAD00572526,1
LEAD00572577,1
LEAD00572579,1
LEAD00572596,1
LEAD00572574,1
LEAD00572523,1
LEAD00572549,1
LEAD00572527,1
LEAD00572566,1
LEAD00572585,1
LEAD00572558,1
LEAD00572522,1
LEAD00572586,1
LEAD00572570,1
LEAD00572484,1
LEAD00572451,1
LEAD00572504,1
LEAD00572450,1
LEAD00572435,1
LEAD00572452,1
LEAD00572505,1
LEAD00572483,1
LEAD00572521,1
LEAD00572437,1
LEAD00572461,1
LEAD00572475,1
LEAD00572519,1
LEAD00572497,1
LEAD00572459,1
LEAD00572488,1
LEAD00572509,1
LEAD00572470,1
LEAD00572430,1
LEAD00572498,1
LEAD00572503,1
LEAD00572469,1
LEAD00572428,1
LEAD00572520,1
LEAD00572454,1
LEAD00572448,1
LEAD00572491,1
LEAD00572449,1
LEAD00572441,1
LEAD00572502,1
LEAD00572479,1
LEAD00572445,1
LEAD00572511,1
LEAD00572486,1
LEAD00572496,1
LEAD00572495,1
LEAD00572478,1
LEAD00572508,1
LEAD00572472,1
LEAD00572473,1
LEAD00572457,1
LEAD00572425,1
LEAD00572507,1
LEAD00572462,1
LEAD00572499,1
LEAD00572436,1
LEAD00572481,1
LEAD00572518,1
LEAD00572440,1
LEAD00572455,1
LEAD00572442,1
LEAD00572463,1
LEAD00572429,1
LEAD00572477,1
LEAD00572456,1
LEAD00572487,1
LEAD00572517,1
LEAD00572514,1
LEAD00572438,1
LEAD00572516,1
LEAD00572460,1
LEAD00572468,1
LEAD00572500,1
LEAD00572489,1
LEAD00572512,1
LEAD00572434,1
LEAD00572467,1
LEAD00572476,1
LEAD00572485,1
LEAD00572465,1
LEAD00572458,1
LEAD00572453,1
LEAD00572431,1
LEAD00572447,1
LEAD00572480,1
LEAD00572464,1
LEAD00572444,1
LEAD00572490,1
LEAD00572506,1
LEAD00572446,1
LEAD00572443,1
LEAD00572439,1
LEAD00572433,1
LEAD00572510,1
LEAD00572432,1
LEAD00572513,1
LEAD00572471,1
LEAD00572466,1
LEAD00572427,1
LEAD00572391,1
LEAD00572414,1
LEAD00572361,1
LEAD00572377,1
LEAD00572324,1
LEAD00572331,1
LEAD00572379,1
LEAD00572415,1
LEAD00572356,1
LEAD00572388,1
LEAD00572339,1
LEAD00572366,1
LEAD00572347,1
LEAD00572376,1
LEAD00572337,1
LEAD00572401,1
LEAD00572350,1
LEAD00572404,1
LEAD00572413,1
LEAD00572327,1
LEAD00572386,1
LEAD00572367,1
LEAD00572368,1
LEAD00572392,1
LEAD00572344,1
LEAD00572389,1
LEAD00572410,1
LEAD00572412,1
LEAD00572396,1
LEAD00572348,1
LEAD00572352,1
LEAD00572424,1
LEAD00572402,1
LEAD00572328,1
LEAD00572362,1
LEAD00572397,1
LEAD00572333,1
LEAD00572405,1
LEAD00572385,1
LEAD00572398,1
LEAD00572334,1
LEAD00572343,1
LEAD00572364,1
LEAD00572390,1
LEAD00572380,1
LEAD00572323,1
LEAD00572325,1
LEAD00572395,1
LEAD00572408,1
LEAD00572341,1
LEAD00572326,1
LEAD00572349,1
LEAD00572369,1
LEAD00572400,1
LEAD00572346,1
LEAD00572407,1
LEAD00572403,1
LEAD00572365,1
LEAD00572411,1
LEAD00572406,1
LEAD00572381,1
LEAD00572322,1
LEAD00572417,1
LEAD00572336,1
LEAD00572332,1
LEAD00572329,1
LEAD00572363,1
LEAD00572351,1
LEAD00572399,1
LEAD00572393,1
LEAD00572423,1
LEAD00572338,1
LEAD00572360,1
LEAD00572330,1
LEAD00572340,1
LEAD00572335,1
LEAD00572345,1
LEAD00572342,1
LEAD00572409,1
LEAD00572387,1
LEAD00572378,1
LEAD00572416,1
LEAD00572248,1
LEAD00572240,1
LEAD00572285,1
LEAD00572284,1
LEAD00572280,1
LEAD00572320,1
LEAD00572277,1
LEAD00572269,1
LEAD00572298,1
LEAD00572292,1
LEAD00572249,1
LEAD00572262,1
LEAD00572275,1
LEAD00572276,1
LEAD00572315,1
LEAD00572261,1
LEAD00572293,1
LEAD00572246,1
LEAD00572291,1
LEAD00572271,1
LEAD00572265,1
LEAD00572321,1
LEAD00572237,1
LEAD00572242,1
LEAD00572244,1
LEAD00572289,1
LEAD00572250,1
LEAD00572288,1
LEAD00572283,1
LEAD00572252,1
LEAD00572268,1
LEAD00572296,1
LEAD00572243,1
LEAD00572273,1
LEAD00572304,1
LEAD00572307,1
LEAD00572257,1
LEAD00572310,1
LEAD00572305,1
LEAD00572251,1
LEAD00572256,1
LEAD00572294,1
LEAD00572316,1
LEAD00572281,1
LEAD00572264,1
LEAD00572266,1
LEAD00572303,1
LEAD00572235,1
LEAD00572300,1
LEAD00572254,1
LEAD00572274,1
LEAD00572239,1
LEAD00572297,1
LEAD00572282,1
LEAD00572255,1
LEAD00572319,1
LEAD00572238,1
LEAD00572299,1
LEAD00572253,1
LEAD00572279,1
LEAD00572301,1
LEAD00572306,1
LEAD00572263,1
LEAD00572290,1
LEAD00572287,1
LEAD00572302,1
LEAD00572236,1
LEAD00572267,1
LEAD00572241,1
LEAD00572286,1
LEAD00572245,1
LEAD00572272,1
LEAD00572278,1
LEAD00572313,1
LEAD00572270,1
LEAD00572247,1
LEAD00572317,1
LEAD00572318,1
LEAD00572197,1
LEAD00572187,1
LEAD00572207,1
LEAD00572164,1
LEAD00572176,1
LEAD00572186,1
LEAD00572202,1
LEAD00572217,1
LEAD00572166,1
LEAD00572212,1
LEAD00572225,1
LEAD00572156,1
LEAD00572157,1
LEAD00572169,1
LEAD00572222,1
LEAD00572199,1
LEAD00572189,1
LEAD00572215,1
LEAD00572167,1
LEAD00572191,1
LEAD00572182,1
LEAD00572223,1
LEAD00572206,1
LEAD00572153,1
LEAD00572205,1
LEAD00572175,1
LEAD00572231,1
LEAD00572155,1
LEAD00572210,1
LEAD00572228,1
LEAD00572219,1
LEAD00572158,1
LEAD00572229,1
LEAD00572218,1
LEAD00572168,1
LEAD00572161,1
LEAD00572203,1
LEAD00572198,1
LEAD00572151,1
LEAD00572220,1
LEAD00572193,1
LEAD00572150,1
LEAD00572172,1
LEAD00572226,1
LEAD00572190,1
LEAD00572208,1
LEAD00572179,1
LEAD00572209,1
LEAD00572201,1
LEAD00572173,1
LEAD00572204,1
LEAD00572194,1
LEAD00572148,1
LEAD00572163,1
LEAD00572181,1
LEAD00572232,1
LEAD00572234,1
LEAD00572160,1
LEAD00572177,1
LEAD00572224,1
LEAD00572196,1
LEAD00572195,1
LEAD00572230,1
LEAD00572152,1
LEAD00572214,1
LEAD00572192,1
LEAD00572200,1
LEAD00572221,1
LEAD00572180,1
LEAD00572178,1
LEAD00572162,1
LEAD00572147,1
LEAD00572171,1
LEAD00572227,1
LEAD00572233,1
LEAD00572188,1
LEAD00572211,1
LEAD00572213,1
LEAD00572100,1
LEAD00572140,1
LEAD00572094,1
LEAD00572104,1
LEAD00572085,1
LEAD00572117,1
LEAD00572070,1
LEAD00572090,1
LEAD00572145,1
LEAD00572078,1
LEAD00572113,1
LEAD00572097,1
LEAD00572146,1
LEAD00572141,1
LEAD00572123,1
LEAD00572089,1
LEAD00572116,1
LEAD00572137,1
LEAD00572144,1
LEAD00572132,1
LEAD00572066,1
LEAD00572114,1
LEAD00572057,1
LEAD00572079,1
LEAD00572081,1
LEAD00572059,1
LEAD00572135,1
LEAD00572067,1
LEAD00572064,1
LEAD00572102,1
LEAD00572119,1
